sentence,word,pos
45,मुद्रा स्थानान्तरण,NN
45, गर्न,VBI
45, सक्नेछन्,VBF
45," ,",YM
45, अथवा,CC
45, तिनी,PP
45,हरू,HRU
45,को,PKO
45, रोजगारी,NN
45, समाप्त,JJ
45, भएमा,POP
45, कोष,NN
45,बाट,POP
45,  रकम,NN
45, प्राप्त,JJ
45, गर्नेछन्,VBF
45, ।,YF
46,हालै,RBO
46, निवृत्तिभरण,NN
46, कोष,NN
46,ले,PLE
46, प्रस्ताव,NN
46, गरेको,VBKO
46, लगानी,NN
46, छनौट,NN
46, स्टक,NN
46, कोष,NN
46," ,",YM
46, सालीयाना,NN
46, र,CC
46, मुद्रा-बजार,NN
46, कोष,NN
46,मा,POP
46,सीमित,POP
46, गरिएका,VBKO
46, छन्,VBX
46, ।,YF
47,जैविकप्रविधी,NN
47, यन्त्रीकरण,NN
47, तथा,CC
47, उपकरण,NN
47,का,PKO
47, निर्माता,NN
47, न्यु,NNP
47, ब्रन्स्विक,NNP
47, वैज्ञानिक,JJ
47, कम्पनी,NN
47,ले,PLE
47, सेयरधनी,NN
47,हरू,HRU
47,लाई,PLAI
47, खास,JJ
47, परिस्थिति,NN
47,मा,POP
47, आधा,JJ
47, मूल्य,NN
47,मा,POP
47, सेयर,NN
47, किन्न,VBI
47, पाउने,VBNE
47, अधिकार,NN
47, दिएर,VBO
47, गैर-नियन्त्रणमुखी,JJ
47, योजना,NN
47,लाई,PLAI
47, ग्रहण,NN
47, गरेको,VBKO
47, बतायो,VBF
47, ।,YF
48,कम्पनी,NN
48,ले,PLE
48, केही,DUM
48, समय,NN
48,का,PKO
48, लागि,POP
48, परीक्षण,NN
48,मा,POP
48, रहेको,VBKO
48, यस,DUM
48, योजना,NN
48,ले,PLE
48, सेयरधनी,NN
48,हरू,HRU
48,लाई,PLAI
48, ``,YQ
48, अनुचित,JJ
48, नियन्त्रणमुखी,JJ
48, चालबाजी,NN
48,बाट,POP
48,  जोगाउनेछ,VBF
48, भनेर,VBO
48, बतायो,VBF
48, ।,YF
49,यस,DUM
49, छापाखाना,NN
49,का,PKO
49, वरिष्ठ,JJ
49, उपाध्यक्ष,NN
49, ३७,CD
49, वर्षीय,JJ
49, डब्लु.,FB
49, एड टायलर,NNP
49, नयाँ,JJ
49, हैसियत,NN
49,मा,POP
49, यस,DUM
49,को,PKO
49, प्रविधि,NN
49, समूह,NN
49,को,PKO
49, निर्वाचित,JJ
49, अध्यक्ष,NN
49, हुनुहुन्थ्यो,VBF
49, ।,YF
50,एकल,JJ
50, काठबाजा,NN
50, बादक,NN
50,हरू,HRU
50, धेरै,JJ
50, काम,NN
50, गर्न,VBI
50, चाहन्छन्,VBF
50, भने,VBO
50, तिनी,PP
50,हरू,HRU
50, सिर्जनात्मक,JJ
50, हुनुपर्दछ,VBF
50, किनभने,CS
50, तिनी,PP
50,हरू,HRU
50,को,PKO
50, दक्षता,NN
50,को,PKO
50, भण्डार,NN
50, र,CC
50, श्रोता,NN
50,लाई,PLAI
50, आकर्षण,NN
50, गर्न,VBI
50, सक्ने,VBNE
50, क्षमता,NN
50, सीमित,JJ
50, हुन्छन्,VBF
50, ।,YF
51,सहनाइबादक,NN
51, हेन्ज,NNP
51, होलिजर,NNP
51,ले,PLE
51, समस्या,NN
51,बारे,POP
51, कट्टर,JJ
51, धारणा,NN
51, राख्नुभएको,VBKO
51, छ,VBX
51, :,YM
51, उहाँ,PP
51, भयानक,JJ
51, समकालिन,JJ
51, सङ्गीत,NN
51, प्रस्तुत,JJ
51, गराउनुहुन्छ,VBF
51, र,CC
51, सुन्दरतम,JJD
51, ढङ्ग,NN
51,बाट,POP
51,  विवेचना,NN
51, गर्नुहुन्छ,VBF
51, र,CC
51, केही,DUM
51, प्रस्तुति,NN
51, गर्नुहुन्छ,VBF
51," ,",YM
51, त्यसै,DUM
51,ले,PLE
51, उहाँ,PP
51,लाई,PLAI
51, पटक,RBO
51, पटक,RBO
51, मोजार्ट,NNP
51, र,CC
51, स्ट्राउस,NNP
51,का,PKO
51, उही,DUM
51, कन्सर्टो,NN
51,हरू,HRU
51, बजाइरहनु,VBI
51, पर्दैन,VBF
51, ।,YF
52,रिचार्ड,NNP
52, स्टोल्जमन,NNP
52,ले,PLE
52, भद्र,JJ
52,",",YM
52, ज्यादा,JJ
52, श्रोता-अनुकूल,NN
52, सिद्धान्त,JJ
52, अपनाएका,VBKO
52, छन्,VBX
52, ।,YF
52, वर्षौँ,NN
52,अघि,POP
52, उहाँ,PP
52,ले,PLE
52, नयाँ,JJ
52, सङ्गीत,NN
52, गुरु,NN
52,हरू,HRU
52, पिटर,NNP
52, सर्किन,NN
52, र,CC
52, फ्रेड,NNP
52, शेरी,NNP
52,सँग,POP
52,  अत्यन्त,RBO
52, संस्कृति-विरोधी,JJ
52, च्याम्बर,NN
52, समूह,NN
52, टासी,NNP
52,मा,POP
52, सहकार्य,NN
52, गर्नु,VBI
52, भएको,VBKO
52, थियो,VBX
52," ,",YM
52, जस,CS
52,ले,PLE
52, मेसियन,NNP
52,को,PKO
52, ``,YQ
52, समय,NN
52,को,PKO
52, अन्त,NN
52,को,PKO
52, लागि,POP
52, क्वारटेट,NNP
52, ‘‘,YQ
52, को,PKO
52, जस्तै,RBO
52, भयानक,JJ
52, समकालिन,JJ
52, सङ्गीत,NN
52,प्रति,POP
52, श्रोता,NN
52,हरू,HRU
52,को,PKO
52, समर्थन,NN
52, प्राप्त,JJ
52, गरेको,VBKO
52, थियो,VBX
52, ।,YF
53,आज,RBO
53,",",YM
53, परी,NN
53, जस्ता,JJM
53, शहनाइबादक,NN
53,ले,PLE
53, धर्म,NN
53, प्रचारप्रसार,NN
53,को,PKO
53, काम,NN
53, प्रायशः,RBO
53, छाडि,VBO
53,सकेका,VBKO
53,छन्,VBX
53, --,YM
53, यद्यपि,CS
53, पुरानो,JJM
53, टासी,NNP
53,को,PKO
53, संसर्ग,NN
53, अझै,RBO
53, जिवितै,JJ
53, रहेको,VBKO
53, छ,VBX
53, --,YM
53, र,CC
53, अहिले,RBO
53, पियानो,NN
53,",",YM
53, बास,NN
53,",",YM
53, स्लाइड-सो,NN
53, र,CC
53, केही,DUM
53, उल्लेखनीय,JJ
53, अपवाद,NN
53,साथ,POP
53, हल्का,JJ
53, शास्त्रीय,NN
53,बाट,POP
53,  हल्का,JJ
53, जाज,NN
53,देखि,POP
53, हल्का,JJ
53, पप,NN
53,सम्म,POP
53,को,PKO
53, क्षमता,NN
53,को,PKO
53, भण्डार,NN
53, लिएर,VBO
53,  सडक,NN
53,मा,POP
53, जान्छन्,VBF
53, ।,YF
53, बिहान,NN
53,को,PKO
53, खाना,NN
53,सँगै,POP
53, सुनिने,VBNE
53, भिभाल्डी,NNP
53,को,PKO
53, सट्टा,NN
53, मात्र,RP
53," ,",YM
53, नयाँ,JJ
53, युग,NN
53,लाई,PLAI
53, यस,DUM
53,को,PKO
53, आफ्नै,PPR
53, सहज,JJ
53, सुनाइ,NN
53,को,PKO
53, रूप,NN
53,मा,POP
53, ग्रहण,NN
53, गरेका,VBKO
53, यपी,NNP
53, श्रोता,NN
53,हरू,HRU
53, ।,YF
54,तर,CC
54, तपाईँ,PP
54, श्री,NN
54, स्टोल्जमान,NNP
54,को,PKO
54, सङ्गीत,NN
54, वा,CC
54, उहाँ,PP
54,को,PKO
54, उद्देश्य,NN
54,लाई,PLAI
54, बिल्कुल,RBO
54, व्यावसायिक,JJ
54, र,CC
54, हलुका,JJM
54, भनेर,VBO
54, अस्विकार,NN
54, गर्न,VBI
54, सक्‍‌नुहुन्न,VBF
54, ।,YF
55,आफू,PPR
55,ले,PLE
55, बजाएको,VBKO
55, कुरा,NN
55,मा,POP
55, उहाँ,PP
55, विश्‍‌वास,NN
55, गर्नुहुन्छ,VBF
55," ,",YM
55, र,CC
55, उहाँ,PP
55, उत्कृष्ट,JJ
55, बजाउनुहुन्छ,VBF
55, ।,YF
55, मेट्रोपोलिटन,NNP
55, म्युजियम,NNP
55,मा,POP
55,``,YQ
55, साङ्गीतिक,JJ
55, महायात्रा,NN
55, ‘‘,YQ
55, नाम,NN
55, दिइएको,VBKO
55, उहाँ,PP
55,को,PKO
55, भर्खर,RBO
55,को,PKO
55, प्रस्तुति,NN
55, एउटा,CL
55, उल्लेखनीय,JJ
55, उदाहरण,NN
55, थियो,VBX
55, ।,YF
56,यो,DUM
56, एउटा,CL
56, शास्त्रीय,JJ
56, कन्सर्ट,NN
56,भन्दा,VBO
56, पनि,RP
56, बढी,JJ
56, एउटा,CL
56, पार्टी,NN
56, जस्तो,JJM
56, वा,CC
56, केही,DUM
56, साथी,NN
56,हरू,HRU
56,सँग,POP
56,को,PKO
56, असाध्यै,RBO
56, परिष्कृत,JJ
56, खचाखच,RBO
56, बैठक,NN
56, जस्तो,JJM
56, लाग्थ्यो,VBF
56, ।,YF
57,आफ्नो,PPR
57, चीरपरिचित,JJ
57, कालो,JJM
57, भेल्भेट,JJ
57, सुट,NN
57, लगाएका,VBKO
57, मितभाषी,JJ
57, शहनाइबादक,NN
57,ले,PLE
57, घोषणा,NN
57, गर्नु,VBI
57,भयो,VBX
57, कि,CS
57, उहाँ,PP
57,को,PKO
57, नयाँ,JJ
57, एल्बम,NN
57, ``,YQ
57, अन्तरवाणी,NNP
57, ‘‘,YQ
57, भर्खरै,RBO
57, सार्वजनिक,JJ
57, भयो,VBX
57,",",YM
57, उहाँ,PP
57,का,PKO
57, परिवार,NN
57, पहिलो,JJM
57, पङ्क्ति,NN
57,मा,POP
57, बसिरहेका,VBKO
57, छन्,VBX
57, र,CC
57, यो,DUM
57, दिन,NN
57, उहाँ,PP
57,की,PKO
57, आमा,NN
57,को,PKO
57, जन्मदिन,NN
57, हो,VBX
57," ,",YM
57, त्यसै,DUM
57,ले,PLE
57, उहाँ,PP
57, रेकर्ड,NN
57,बाट,POP
57,  आमा,NN
57,लाई,PLAI
57, मनपर्ने,VBNE
57, धुन,NN
57, बजाउन,VBI
57, गइरहनु,VBI
57, भएको,VBKO
57, छ,VBF
57, ।,YF
58,उहाँ,PP
58, सेन्ट-साएन्ज,NNP
58,को,PKO
58, ``,YQ
58, पशु,NN
58,हरू,HRU
58,को,PKO
58, मेला,NN
58, ‘‘,YQ
58, बाट,POP
58,  सेलोवादक,NN
58,बाट,POP
58,  पटकपटक,RBO
58, दोहोर्याउन,VBI
58, माग,NN
58, भइरहने,VBNE
58, प्रसिद्ध,JJ
58, टुक्रा,NN
58, ``,YQ
58, रजहाँस,NN
58, ‘‘,YQ
58, को,PKO
58, बारे,POP
58,मा,POP
58, चिर्बिराहट,NN
58, मुक्त,NN
58, मनोहर,JJ
58, र,CC
58, चम्किलो,NN
58, आवाज,NN
58,मा,POP
58,कुरा,NN
58, गर्न,VBI
58, थाल्नुभयो,VBX
58,।,YF
59,त्यस,DUM
59,पछि,POP
59," ,",YM
59, छिटो,JJM
59, पनि,RP
59, बजाउन,VBI
59, सक्छु,VBF
59, भन्ने,VBO
59, देखाउन,VBI
59, जस्तो,JJM
59, गरी,VBO
59, उहाँ,PP
59,ले,PLE
59, सेन्ट-साएन्ज,NNP
59,को,PKO
59, सन्काहा,JJM
59," ,",YM
59, उपद्र्याहा,JJM
59, सृजना,NN
59, शहनाइ,NN
59,को,PKO
59, सोनाटा,NN
59,बाट,POP
59,  दोश्रो,OD
59, चाल,NN
59, प्रस्तुत,JJ
59, गर्नु,VBI
59,भयो,VBX
59,",",YM
59, जस,CS
59,,CS
59,ले,PLE
59, स्टोल्जमन,NNP
59, व्यक्तित्व,NN
59,को,PKO
59, ठट्यौलो,JJM
59, पाटो,NN
59,लाई,PLAI
59, प्रतिविम्बित,JJ
59, गर्‍यो,VBF
59, ।,YF
60,र,CC
60, पहिलो,JJM
60, आधा,JJ
60, समय,NN
60, यसै,DUM
60, गरी,VBO
60, अघि,POP
60, बढ्दै,VBO
60, गयो,VBF
60, :,YM
60, सिर्जनात्मक,JJ
60, ढङ्ग,NN
60,बाट,POP
60,  चयन,NN
60, गरिएका,VBKO
60, टुक्रा,NN
60,हरू,HRU
60,को,PKO
60, खिचडी,NN
60," ,",YM
60, न,CS
60, कुनै,DUM
60, पाँच,CD
60, मिनेट,NN
60,भन्दा,VBO
60, लामा,JJM
60, थिए,VBX
60," ,",YM
60, न,CS
60, श्रोता,NN
60,लाई,PLAI
60, खलबल्याउने,VBNE
60, र,CC
60, चुनौती,NN
60, दिने,VBNE
60, कुनै,DUM
60, थिए,VBX
60, ।,YF
61,श्री,NN
61, स्टोल्जमन,NNP
61,ले,PLE
61, साथी,NN
61,हरू,HRU
61,को,PKO
61, परिचय,NN
61, दिनु,VBI
61,भयो,VBX
61,:,YM
61, पियानोवादक,NN
61,/बसोनवादक,NN
61,/सङ्गीतकार,NN
61, तथा,CC
61, याले,NNP
61,का,PKO
61, एक,CD
61, पुराना,JJM
61, साथी,NN
61, बिल,NNP
61, डग्लस,NNP
61," ,",YM
61, र,CC
61, ज्याज,NN
61, बेसवादक,NN
61, एड्‍‌डी,NNP
61, गोमेज,NNP
61, ।,YF
61, सुमधुर,JJ
61, र,CC
61, सहज,JJ
61, प्रवाह,NN
61,को,PKO
61, ``,YQ
61, सुनौलो,JJM
61, वर्षा,NN
61, ‘‘,YQ
61, बाट,POP
61,  सुरु,NN
61, गरेर,VBO
61, द्रुत,JJ
61, चाल,NN
61,को,PKO
61, ``,YQ
61, आकास,NN
61, ‘‘,YQ
61, सम्म,POP
61, पुग्दा,VBO
61, श्री,NN
61, डगलस,NNP
61,का,PKO
61, टुक्रा,NN
61,हरू,HRU
61,माझ,POP
61, एउटा,CL
61, आशुसिर्जना,NN
61,को,PKO
61, घडी,NN
61, पैदा,JJ
61, भएको,VBKO
61, थियो,VBX
61," ,",YM
61, जस,CS
61,ले,PLE
61, श्री,NN
61, स्टोल्जमन,NNP
61,लाई,PLAI
61, तिखो,JJM
61, आवाज,NN
61,मा,POP
61, चिच्याउने,VBNE
61, र,CC
61, आफ्ना,PPR
61, चलायमान,JJ
61, औँला,NN
61,हरू,HRU
61,को,PKO
61, खुबी,NN
61, देखाउने,VBNE
61, अवसर,NN
61, दियो,VBF
61, ।,YF
62,त्यस,DUM
62,पछि,POP
62, बाख,NNP
62,को,PKO
62, ``,YQ
62, वायु,NN
62, ‘‘,YQ
62, प्रस्तुत,JJ
62, भयो,VBX
62,।,YF
63,श्री,NN
63, स्टोल्जमन,NNP
63,ले,PLE
63, सङ्गीतकार,NN
63,लाई,PLAI
63, ``,YQ
63, १८औँ,OD
63, शताब्दी,NN
63,को,PKO
63, महान,JJ
63, आशुसर्जक,NN
63, ‘‘,YQ
63, घोषणा,NN
63, गरेर,VBO
63, अङ्कमाल,NN
63, गर्नुभयो,VBX
63,",",YM
63, र,CC
63, त्यस,DUM
63,पछि,POP
63, श्री,NN
63, डगलस,NNP
63,ले,PLE
63, चलाखीपूर्ण,JJ
63, तरिका,NN
63,बाट,POP
63,  शहनाइ,NN
63, र,CC
63, बसोन,NNP
63,का,PKO
63, लागि,POP
63, संयोजन,NN
63, गर्नुभएको,VBKO
63, बाख,NNP
63,को,PKO
63, कुनै,DUM
63, द्वैत,JJ
63, आविष्कार,NN
63,मा,POP
