sentence,word,pos
51, नियन्त्रण,NN
51, गर्ने,VBNE
51, डब्ल्यु.आर.,FB
51, ग्रेस,NNP
51, एन्ड,CC
51, कम्पनी,NN
51,का,PKO
51, उपाध्यक्ष,NN
51, जे.पी.,FB
51, बोल्डुच,NNP
51, निर्देशक,NN
51, निर्वाचित,JJ
51, हुनुभयो,VBX
51, ।,YF
52,उहाँ,PP
52,ले,PLE
52, राजीना,NN
52,मा,POP
52, दिनुभएका,VBKO
52, डब्ल्यु.आर.,FB
52, ग्रेस,NNP
52,का,PKO
52, पूर्व,JJ
52, उपाध्यक्ष,NN
52, टेरेन्स,NNP
52, डी.,FB
52, ड्यानियल्स,NNP
52,को,PKO
52, ठाउँ,NN
52, लिनुहुनेछ,VBF
52, ।,YF
53,ग्रेस,NNP
53, इनर्जी,NN
53,को,PKO
53, सञ्चालक,NN
53, समिति,NN
53,को,PKO
53, सात,CD
53, सदस्य,NN
53,मध्ये,POP
53, तीन,CD
53,वटा,CL
53,मा,POP
53, डब्लु.आर.,FB
53, ग्रेस,NNP
53,को,PKO
53, नियन्त्रण,NN
53, छ,VBX
53, ।,YF
54,प्यासिफिक,NN
54, फर्स्ट,NN
54, फाइनान्सियल,NN
54, कर्पोरेसन,NN
54,ले,PLE
54, सेयरधनी,NN
54,हरू,HRU
54,ले,PLE
54, टोरोन्टो,NNP
54,को,PKO
54, रोयल,NNP
54, ट्रस्ट,NN
54,को,PKO
54, लिमिटेड,NN
54,द्वारा,POP
54, प्रतिसेयर,NN
54, २७,CD
54, डलर,NNP
54, अर्थात्,CC
54, २१२,CD
54, मिलियन,CD
54, डलर,NNP
54,मा,POP
54, यस,DUM
54,को,PKO
54, अभिग्रहण,NN
54,लाई,PLAI
54, अनुमोदन,NN
54, गरेको,VBKO
54, बतायो,VBF
54, ।,YF
55,बचत,NN
55, बैंक,NN
55, सञ्चालक,NN
55, कम्पनी,NN
55,ले,PLE
55, नियामक,NN
55, अनुमोदन,NN
55, प्राप्त,JJ
55, गर्ने,VBNE
55, र,CC
55, वर्ष,NN
55,को,PKO
55, अन्त,NN
55,सम्म,POP
55,मा,POP
55, कारोबार,NN
55, पूरा,JJ
55,  गर्ने,VBNE
55, अपेक्षा,NN
55, राखेको,VBKO
55, बतायो,VBF
55, ।,YF
56,म्याकडर्मोट,NNP
56, इन्टरनेसनल,JJ
56, इन्कर्पोरेटिड,NN
56,ले,PLE
56, यस,DUM
56,को,PKO
56, ब्याबकक,NNP
56, एन्ड,CC
56, विल्कोक्स,NNP
56, एकाइ,NN
56,ले,PLE
56, आफ्नो,PPR
56, बेइले,NNP
56, कन्ट्रोल्ज,NNP
56, ओपरेसन्ज,NNP
56,को,PKO
56, बिक्री,NN
56, फिनमेकानिका,NNP
56, एस.पी.ए.,FB
56, लाई,PLAI
56, २९५,CD
56, मिलियन,CD
56, डलर,NNP
56,मा,POP
56, पूरा,JJ
56,  गरेको,VBKO
56, बतायो,VBF
56, ।,YF
57,फिनमेकानिका,NNP
57, एउटा,CL
57, मेकानिकल,NN
57, इन्जिनियरिङ,NN
57, उद्योग,NN
57, सम्बन्धी,JJ
57, रूचि,NN
57, भएको,VBKO
57, इटालीयन,NNP
57, राज्य-नियन्त्रित,JJ
57, होल्डिङ,NN
57, कम्पनी,NN
57, हो,VBX
57, ।,YF
58,विकलिफे,NNP
58," ,",YM
58, ओहिओ,NNP
58,मा,POP
58, अवस्थित,JJ
58, बेइले,NNP
58, कन्ट्रोल्ज,NNP
58,ले,PLE
58, कम्प्युटरयुक्त,JJ
58, औद्योगिक,JJ
58, नियन्त्रण,NN
58, प्रणाली,NN
58, बनाउँदछ,VBF
58, ।,YF
59,यस,DUM
59,ले,PLE
59, २७००,CD
59, व्यक्ति,NN
59,लाई,PLAI
59, रोजगार,NN
59, दिन्छ,VBF
59, र,CC
59, यस,DUM
59,को,PKO
59, वार्षिक,JJ
59, आय,NN
59, करिब,RBO
59, ३७०,CD
59, मिलियन,CD
59, डलर,NNP
59, छ,VBX
59, ।,YF
60,सङ्‍घीय,JJ
60, सरकार,NN
60,ले,PLE
60, अमेरिकी,JJ
60, बचत,NN
60, बोन्ड,NN
60,को,PKO
60, बिक्री,NN
60, निलम्बन,NN
60, गर्यो,VBF
60, किनभने,CS
60, कङ्ग्रेस,NNP
60,ले,PLE
60, सरकारी,JJ
60, ऋण,NN
60,को,PKO
60, माथिल्लो,JJM
60, सीमा,NN
60,लाई,PLAI
60, हटाएको,VBKO
60, छैन,VBX
60, ।,YF
61,कङ्ग्रेस,NNP
61,को,PKO
61, ऐन,NN
61,बिना,POP
61, सरकार,NN
61,लाई,PLAI
61, कुनै,DUM
61, प्रकार,NN
61,को,PKO
61, नयाँ,JJ
61, ऋण,NN
61, अभिभारा,NN
61, जारी,NN
61, गर्ने,VBNE
61, अधिकार,NN
61, छैन,VBX
61," ,",YM
61, अर्थ,NN
61, मन्त्रालय,NN
61,ले,PLE
61, बतायो,VBF
61, ।,YF
62,सरकार,NN
62,को,PKO
62, ऋण,NN
62, लिने,VBNE
62, अधिकार,NN
62, मङ्गलबार,NNP
62, मध्यरात,NN
62, २.८७,CD
62, ट्रिलियन,CD
62, डलर,NNP
62,बाट,POP
62, २.८०,CD
62, ट्रिलियन,CD
62, डलर,NNP
62,मा,POP
62, झरेको,VBKO
62, छ,VBX
62, ।,YF
63,ऋण,NN
63, सीमा,NN
63,लाई,PLAI
63, हटाउने,VBNE
63, कानुन,NN
63, निर्माण,NN
63, गर्नु,VBI
63, पुँजीगत,JJ
63, नाफा,NN
63,का,PKO
63, कर,NN
63,हरू,HRU
63, काट्ने,VBNE
63, विरुद्ध,NN
63,को,PKO
63, लडाइँ,NN
63,मा,POP
63, फस्नु,VBI
63, हो,VBX
63, ।,YF
64,सदनले,PLE
64, अधिक्तम,JJD
64, सीमा,NN
64, ३.१,CD
64, ट्रिलियन,CD
64, डलर,NNP
64,मा,POP
64, बढाउन,VBI
64, समर्थन,NN
64, दिएको,VBKO
64, छ,VBX
64," ,",YM
64, तर,CC
64, सिनेट,NN
64,ले,PLE
64, चाँडो,RBO
64,मा,POP
64, अर्को,DM
64, हप्ता,NN
64,सम्म,POP
64, काम,NN
64, गर्ने,VBNE
64, अनुमान,NN
64, गरिएको,VBKO
64, छैन,VBX
64, ।,YF
65,अर्थ,NN
65, मन्त्रालय,NN
65,ले,PLE
65, यदि,CS
65, कङ्ग्रेस,NNP
65,ले,PLE
65, त्यो,DUM
65, मिति,NN
65,सम्म,POP
65, पनि,RP
65, निर्णय,NN
65, गरेन,VBF
65, भने,VBO
65, अमेरिका,NNP
65, नोभेम्बर,NNP
65, ९,CD
65, बाट,POP
65, भुक्तानी,NN
65, दिन,VBI
65, असफल,JJ
65, हुने,VBNE
65, बतायो,VBF
65, ।,YF
66,क्लार्क,NNP
66, जे.,FB
66, भिटुली,NNP
66, जापानी,JJ
66, अटो,NN
66, निर्माता,NN
66, माज्दा,NNP
66, मोटर,NN
66, कर्पोरेसन,NN
66,को,PKO
66, अमेरिकी,JJ
66, बिक्री,NN
66, तथा,CC
66, बजार,NN
66, निकाय,NN
66,को,PKO
66, वरिष्ठ,JJ
66, उपाध्यक्ष,NN
66, तथा,CC
66, महाप्रबन्धक,NN
66,को,PKO
66, रूप,NN
66,मा,POP
66, मनोनयन,NN
66, हुनु,VBI
66,भएको,VBKO
66, थियो,VBX
66, ।,YF
67,नयाँ,JJ
67, हैसियत,NN
67,मा,POP
67, उहाँ,PP
67,ले,PLE
67, माज्दा,NNP
67,को,PKO
67, अमेरिकी,JJ
67, बिक्री,NN
67," ,",YM
67, सेवा,NN
67," ,",YM
67, पाटपुर्जा,NN
67, र,CC
67, बजार,NN
67, सञ्‍चालन,NN
67,लाई,PLAI
67, हेर्नुहुनेछ,VBX
67, ।,YF
68,४३,CD
68, वर्षीय,JJ
68, श्री,NN
68, भिटुली,NNP
68, यस,DUM
68,भन्दा,VBO
68, पहिले,RBO
68, क्रिस्लर,NNP
68, कर्पोरेसन,NN
68,को,PKO
68, क्रिस्लर,NNP
68, विभाग,NN
68,को,PKO
68, बजार,NN
68, महाप्रबन्धक,NN
68, थिए,VBX
68, ।,YF
69,उनी,PP
69, २०,CD
69, वर्ष,NN
69,सम्म,POP
69, क्रिस्लर,NNP
69,को,PKO
69, बिक्री,NN
69, तथा,CC
69, बजार,NN
69, कार्यकारी,NN
69, रहेका,VBKO
69, थिए,VBX
69, ।,YF
70,जब,RBO
70, तिनी,PP
70, हरू,HRU
70,को,PKO
70, द्विवार्षिक,JJ
70, सम्मेलन,NN
70,को,PKO
70, समय,NN
70, हुन्छ,VBF
70," ,",YM
70, राष्ट्र,NN
70,को,PKO
70, निर्माण,NN
70, व्यवसाय,NN
70,का,PKO
70, ठूला,JJM
70, उद्योग,NN
70,हरू,HRU
70, विशेष,JJ
70, रूप,NN
70, मा,POP
70, बोका,NNP
70, रेटोन,NNP
70, र,CC
70, हट,NNP
70, स्प्रिङ,NNP
70, जस्ता,JJM
70, रिजोर्ट,NN
70, शहर,NN
70,को,PKO
70, घमाइलो,JJM
70, ठाउँ,NN
70,हरू,HRU
70,मा,POP
70, हवाइ,NN
70, यात्रा,NN
70, गर्दछन्,VBF
70, ।,YF
71,यो,DUM
71, वर्ष,NN
71, होइन,VBX
71,।,YF
72,राष्ट्रिय,JJ
72, निर्माण,NN
72, व्यवसायी,NN
72, संघ,NN
72,ले,PLE
72, यस,DUM
72,को,PKO
72, सञ्चालक,NN
72, समिति,NN
72,को,PKO
72, हिउँदे,JJ
72, बैठक,NN
72,को,PKO
72, लागि,POP
72, इन्डियनापोलिस,NNP
72,को,PKO
72, राजधानी,NN
72, होजिएर,NNP
72, तय,JJ
72, गर्यो,VBF
72, ।,YF
73,र,CC
73, शहर,NN
73,ले,PLE
73, आफ्ना,PPR
73, पाहुना,NN
73,हरू,HRU
73,लाई,PLAI
73, कारखाना,NN
73, मालिक,NN
73,भन्दा,VBO
73, पनि,RP
73, राजघराना,NN
73,का,PKO
73, व्यक्ति,NN
73, अथवा,CC
73, रक,NN
73, स्टार,NN
73, जस्तो,JJM
73, रूप,NN
73,मा,POP
73, बढ्ता,JJ
73, व्यवहार,NN
73, गर्ने,VBNE
73, निर्णय,NN
73, गर्यो,VBF
73, ।,YF
74,यो,DUM
74, विचार,NN
74, वास्तव,NN
74,मा,POP
74, :,YM
74, १२५,CD
74, निगम,NN
74, निर्णयकर्ता,NN
74,हरू,HRU
74,लाई,PLAI
74, गिर्दो,VBO
74, औद्योगिक,JJ
74, क्षेत्र,NN
74,को,PKO
74, बकल,NN
74, जेसुकै,DUM
74, भए,VBO
74, पनि,RP
74, त्यति,DUM
74, पुरानो,JJM
74, छैन,VBX
74," ,",YM
74, र,CC
74, कम्पनी,NN
74, विस्तार,NN
74, गर्न,VBI
74,का,PKO
74, लागि,POP
74, यो,DUM
74, राम्रो,JJM
74, ठाउँ,NN
74, हो,VBX
74, भन्‍ने,VBNE
74, कुरा,NN
74, प्रमाणित,JJ
74, गर्ने,VBNE
74, ।,YF
75,यात्रादल,NN
75,को,PKO
75, पाहुना,NN
75,को,PKO
75, सूची,NN
75,मा,POP
75, कम,JJ
75, परिचित,JJ
75, जस्तै,RBO
75, ट्रोजन,NNP
75, स्टिल,NN
75, र,CC
75, भ्याली,NNP
75, क्विन,NNP
75, चिज,NN
75, कारखाना,NN
75,लगायत,POP
75, ठूला,JJM
75, उद्योग,NN
75,हरू,HRU
75, जस्तै,RBO
75, डु,NNP
75, पोन्ट,NNP
75, र,CC
75, मेट्याग,NNP
75,का,PKO
75, अधिकारी,NN
75,हरू,HRU
75, थिए,VBX
75, ।,YF
76,सर्वप्रथम,RBO
76, कार्यकारी,NN
76,हरू,HRU
76,ले,PLE
76, इन्डियानापोलिस,NNP
76, सिम्फोनी,NN
76, आर्केस्ट्रा,NN
76, र,CC
76, अतिथि,NN
76, पियानोवादक-हास्यअभिनेता,NN
76, भिक्टर,NNP
76, बोर्ज,NNP
76,को,PKO
76, सायँकालिन,JJ
76, कार्यक्रम,NN
76,मा,POP
76, मेयर,NN
76, विलियम,NNP
76, एच.,FB
76, हुन्ट,NNP
76, तृतीय,OD
76,को,PKO
76, साथ,NN
76, दिए,VBF
76, ।,YF
77,यस,DUM
77,पछि,PKO
77, स्याम्पेन,NNP
77, र,CC
77, डेजर्ट,NN
77, सुरु,NN
77, भयो,VBX
77, ।,YF
78,अर्को,DM
78, बिहान,NN
78, कार्यकारी,NN
78, तथा,CC
78, तिन,DUM
78,का,PKO
78, श्री,NN
78,मतीहरू,HRU
78,ले,PLE
78, भरिएका,VBKO
78, बस,NN
78, प्रहरी,NN
78, रक्षापङ्क्ति,NN
78,का,PKO
78, साथ,POP
78, ट्राफिक,NN
78, वा,CC
78, रातो,JJ
78, बत्ती,NN
78,को,PKO
78, अबरोध,NN
78,विना,POP
78, इन्डियानापोलिस,NNP
78, मोटर,NN
78, स्पिडवे,NNP
78,तिर,POP
78, हुइँकियो,VBF
78, ।,YF
79,गभर्नर,NN
79, उपस्थित,JJ
79, हुन,VBI
79, सक्नुभएन,VBX
79," ,",YM
79, त्यसै,DUM
79,ले,PLE
79, सहायक,NN
79, गभर्नर,NN
79,ले,PLE
79, विशिष्ट,JJ
79, पाहुना,NN
79,हरू,HRU
79,को,PKO
79, स्वागत,NN
79, गर्नुभयो,VBX
79, ।,YF
80,नियमित,JJ
80, आगन्तुक,NN
80,हरू,HRU
80,लाई,PLAI
80, खाना,NN
80, तथा,CC
80, पेय,NN
80, निषेध,NN
80, रहने,VBNE
80, सङ्ग्राहलय,NN
80,मा,POP
80, बफे,NN
80, नास्ता,NN
80, राखिएको,VBKO
80, थियो,VBX
80, ।,YF
81,त्यस,DUM
81,पछि,POP
81, पाहुना,NN
81,हरू,HRU
81,को,PKO
81, सम्मान,NN
81,मा,POP
81, स्पिडवे,NNP
81,ले,PLE
81, १०-ल्याप,NN
81, प्रदर्शनी,NN
81, दौड,NN
81,का,PKO
81, लागि,POP
81, चार,CD
81,जना,CL
81, ड्राइभर,NN
81,",",YM
81, चालक,NN
81, दल,NN
81, र,CC
81, ५००,CD
81, आधिकारिक,JJ
81, इन्डियानापोलिस,NNP
81, उद्घोषक,JJ
81,लाई,PLAI
81,समेत,POP
81, एकत्रित,JJ
81, गर्यो,VBF
81, ।,YF
82,दौड,NN
82,पछि,POP
82, फोर्च्युन,NNP
82, ५००,CD
82, का,PKO
82, कार्यकारी,NN
82,हरू,HRU
82, स्कुले,JJ
82, केटा,NN
82,हरू,HRU
82, जस्तै,RBO
82, कार,NN
82, तथा,CC
82, ड्राइभर,NN
82,हरू,HRU
82,माथि,POP
82, साह्रै,RBO
82, आकर्षित,JJ
82, भए,VBX
82, ।,YF
83,नक्कली,JJ
83, होइनन्,VBX
83," ,",YM
83, ड्राइभर,NN
83,हरू,HRU
83,ले,PLE
83, तिनी,PP
83, हरू,HRU
83,को,PKO
83, यन्त्र,NN
83,मा,POP
83,  अझै,RBO
83, अर्को,DM
83, एक,CD
83, दुई,CD
83,वटा,CL
83, प्रायोजक,NN
83,को,PKO
83, नाम,NN
